"CASE_STATUS","VISA_CLASS","AGENT_REPRESENTING_EMPLOYER","TOTAL_WORKERS","NEW_EMPLOYMENT","CONTINUED_EMPLOYMENT","CHANGE_PREVIOUS_EMPLOYMENT","NEW_CONCURRENT_EMP","CHANGE_EMPLOYER","AMENDED_PETITION","FULL_TIME_POSITION","PREVAILING_WAGE","PW_WAGE_LEVEL","H1B_DEPENDENT","WILLFUL_VIOLATOR","WORKSITE_STATE"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",81494,"Level III","Y","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",89814,"Level II","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",65146,"Level II","Y","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",72467,"Level II","N","N","MN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",65686,"Level I","Y","N","AR"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",42450,"Level I","N","N","AL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",45885,"Level I","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",93517,"Level II","N","N","MA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",39520,"Level I","N","N","AL"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",56888,"Level I","N","N","NJ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",61797,"Level I","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",43742,"Level I","N","N","CT"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",54766,"Level I","N","N","NE"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",71136,"Level II","N","N","MN"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",40810,"Level I","N","N","KS"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",63898,"Level I","N","N","NC"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",84739,"Level I","N","N","WA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",113963,"Level IV","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",118643,"Level II","N","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",61797,"Level I","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",70138,"Level I","N","N","CA"
"WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",40747,"Level I","N","N","AL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",70138,"Level I","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",113131,"Level IV","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",86611,"Level I","N","N","GA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",61006,"Level II","Y","N","AR"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",31699,"Level I","N","N","AL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",54600,"Level I","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",44760,"Level I","N","N","FL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",50950,"Level I","N","N","FL"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",54766,"Level I","N","N","NE"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",46450,"Level I","N","N","FL"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",98842,"Level I","N","N","NJ"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",99902,"Level IV","N","N","NC"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",172182,"Level III","N","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",44760,"Level I","N","N","FL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",43181,"Level I","N","N","CA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",53900,"Level I","N","N","AL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",96866,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",73424,"Level II","Y","N","CA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",34530,"Level I","N","N","AL"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",31850,"Level I","N","N","AL"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",154003,"Level IV","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",131997,"Level IV","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",124675,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",65187,"Level II","Y","N","NC"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",70616,"Level II","Y","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",90813,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",65978,"Level II","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,1,0,0,0,"Y",85197,"Level I","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",65208,"Level II","Y","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",65208,"Level II","Y","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",123115,"Level III","N","N","CA"
"WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",39957,"Level I","N","N","AL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",49920,"Level II","N","N","VA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",106101,"Level II","N","N","WA"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",124093,"Level III","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",151382,"Level III","N","N","WA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",88150,"Level II","N","N","TX"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",75941,"Level I","N","N","CA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",75941,"Level I","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",76378,"Level II","N","N","PA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",58406,"Level I","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",80933,"Level II","N","N","NC"
"WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",50510,"Level I","N","N","AL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",68557,"Level II","Y","N","MN"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",61318,"Level II","Y","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",64397,"Level I","N","N","CA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",32822,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",54704,"Level I","N","N","MI"
"WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",49310,"Level I","N","N","AL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",54558,"Level I","N","N","OR"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",66914,"Level III","N","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",97365,"Level IV","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",41434,"Level I","N","N","AL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",61859,"Level II","Y","N","AR"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",165006,"Level IV","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",96886,"Level III","N","N","NC"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",72426,"Level I","N","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",49358,"Level II","N","N","MA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",41870,"Level I","N","N","MA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",133016,"Level III","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",85155,"Level II","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",79061,"Level II","N","N","WA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",76502,"Level II","N","N","MA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",122429,"Level III","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,0,1,0,0,0,"Y",107890,"Level III","N","N","MA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",92768,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,1,0,0,0,"Y",96720,"Level II","Y","N","CA"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",52520,"Level II","N","N","GA"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",112549,"Level II","N","N","WA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",72093,"Level I","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",104915,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",84760,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",54600,"Level I","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",110802,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",42182,"Level I","N","N","CT"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",94099,"Level II","Y","N","NC"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",122429,"Level III","N","N","CA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",66414,"Level III","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",82909,"Level II","N","N","GA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",138902,"Level IV","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",76586,"Level II","Y","N","NJ"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",42328,"Level I","N","N","CT"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",65395,"Level I","Y","N","RI"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",75941,"Level II","Y","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",77002,"Level II","Y","N","AR"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",57221,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",92768,"Level II","Y","N","NJ"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",95472,"Level II","Y","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",77002,"Level II","Y","N","AR"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",78021,"Level II","N","N","AZ"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",78624,"Level II","Y","N","MN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",76648,"Level II","N","N","MI"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",78021,"Level II","N","N","AZ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",125549,"Level IV","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",94494,"Level III","N","N","AZ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",130957,"Level III","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",90043,"Level II","N","N","MA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",115482,"Level IV","N","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,1,0,"Y",75858,"Level II","Y","N","MO"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",40643,"Level II","N","N","SC"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",62026,"Level II","N","N","DC"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",130957,"Level III","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",105269,"Level IV","N","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",179462,"Level III","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",109242,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",43472,"Level I","N","N","MD"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",71448,"Level I","Y","N","SC"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",114442,"Level II","N","N","NV"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",92435,"Level III","Y","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",102856,"Level III","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",98155,"Level IV","N","N","IN"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,1,0,"Y",55411,"Level II","N","N","AZ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",95763,"Level II","Y","N","GA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",85238,"Level III","N","N","OR"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",61506,"Level II","Y","N","FL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",168189,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",121077,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",102190,"Level IV","Y","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",106371,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",94806,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",96366,"Level II","Y","N","NJ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",103064,"Level II","N","N","CA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",93642,"Level II","Y","N","NJ"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",68411,"Level II","N","N","NY"
"DENIED","H-1B","N",1,1,0,0,0,0,0,"Y",65686,"Level III","Y","N","AR"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",52042,"Level I","N","N","TX"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",80912,"Level II","Y","N","IL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",73112,"Level II","Y","N","FL"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",117624,"Level III","Y","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",116480,"Level IV","N","N","UT"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",93538,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",80142,"Level II","N","N","NJ"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",60632,"Level III","N","N","SD"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",72862,"Level I","N","N","MI"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",55619,"Level I","N","N","UT"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",81370,"Level I","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",116480,"Level IV","N","N","UT"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",107869,"Level IV","N","N","TX"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",145725,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",79206,"Level I","N","N","MD"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",49670,"Level I","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",89190,"Level II","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",225701,"Level IV","N","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",39208,"Level I","N","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,1,0,0,0,"Y",63149,"Level II","Y","N","CA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",24648,"Level I","N","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",53768,"Level I","N","N","CA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",44075,"Level I","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",60986,"Level I","N","N","MD"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",54995,"Level I","N","N","TX"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",120349,"Level II","N","N","CA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",71282,"Level I","N","N","NY"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",65187,"Level I","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",74714,"Level II","Y","N","NJ"
"WITHDRAWN","H-1B","Y",8,8,0,0,0,0,0,"Y",71531,"Level II","N","N","CA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",67517,"Level II","N","N","CA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",51459,"Level III","N","N","NC"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",118082,"Level IV","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",57678,"Level II","Y","N","MI"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",91562,"Level II","N","N","NY"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",69410,"Level II","N","N","CA"
"WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",42682,"Level I","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",83034,"Level IV","N","N","MD"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",101088,"Level II","N","N","WA"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",112632,"Level III","Y","N","MA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",58070,"Level I","N","N","IN"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,1,0,"Y",73715,"Level II","Y","N","MA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",52478,"Level I","N","N","UT"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",57491,"Level II","Y","N","PA"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",115211,"Level III","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",147846,"Level IV","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",115398,"Level III","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",67309,"Level II","Y","N","PA"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",47798,"Level I","N","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",79498,"Level II","N","N","TX"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",42120,"Level I","Y","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",35755,"Level II","N","N","TX"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",65749,"Level I","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",84864,"Level II","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",111405,"Level III","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",90813,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",86507,"Level II","Y","N","MD"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",90813,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",66510,"Level I","N","N","NE"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",90813,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",61547,"Level I","N","N","UT"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",115398,"Level III","N","N","NY"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",71781,"Level II","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",90813,"Level II","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",111405,"Level III","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",124987,"Level IV","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",187200,"Level IV","N","N","KY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",87793,"Level III","N","N","VA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",46779,"Level I","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",66747,"Level II","N","N","FL"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",90813,"Level II","N","N","NY"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",66394,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",75525,"Level II","Y","N","FL"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",111405,"Level III","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",62733,"Level I","Y","N","MN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",140400,"Level III","N","N","CT"
"WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",90813,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",65208,"Level II","Y","N","PA"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",111405,"Level III","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",136906,"Level IV","N","N","NY"
"WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",75608,"Level II","N","N","NC"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,1,0,"Y",90813,"Level II","Y","N","NJ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",67683,"Level I","N","N","CA"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",90813,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,1,0,"Y",78957,"Level II","Y","N","MN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",75587,"Level II","N","N","NH"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,1,0,0,0,"Y",129251,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,1,0,0,0,"Y",66976,"Level I","N","N","RI"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",70034,"Level III","N","N","FL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",51958,"Level II","N","N","TN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",102274,"Level III","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",46426,"Level II","N","N","MN"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",79768,"Level II","Y","N","CO"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",71614,"Level II","Y","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",101254,"Level II","N","N","NY"
